cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
26,2026-08-20T09:20:02Z,1787217602,client,bench-warp,11.45,74899456,1073741824,6663880,8178672990,561152,0
26,2026-08-20T09:20:02Z,1787217602,server,bench-minio,69.53,1058828288,2147483648,8178674888,6664241,0,10894188544
27,2026-08-20T09:20:03Z,1787217603,client,bench-warp,80.46,111964160,1073741824,7108041,8678189873,561152,0
27,2026-08-20T09:20:03Z,1787217603,server,bench-minio,281.33,1066614784,2147483648,8707654689,7129651,0,11543552000
28,2026-08-20T09:20:04Z,1787217604,client,bench-warp,45.86,68665344,1073741824,7401114,9045347452,561152,0
28,2026-08-20T09:20:04Z,1787217604,server,bench-minio,179.15,1059954688,2147483648,9045349350,7401475,0,12028977152
29,2026-08-20T09:20:05Z,1787217605,client,bench-warp,42.59,65708032,1073741824,7630185,9314619636,561152,0
29,2026-08-20T09:20:05Z,1787217605,server,bench-minio,75.37,1062543360,2147483648,9315978568,7634618,0,12408107008
30,2026-08-20T09:20:06Z,1787217606,client,bench-warp,17.59,103677952,1073741824,7714339,9385544392,561152,0
30,2026-08-20T09:20:06Z,1787217606,server,bench-minio,428.97,1069903872,2147483648,9409147124,7732970,0,12460240896
31,2026-08-20T09:20:07Z,1787217607,client,bench-warp,67.03,70909952,1073741824,8073867,9853151276,561152,0
31,2026-08-20T09:20:07Z,1787217607,server,bench-minio,230.74,1062977536,2147483648,9853153174,8074228,0,13059981312
32,2026-08-20T09:20:08Z,1787217608,client,bench-warp,41.99,83091456,1073741824,8289564,10114650052,561152,0
32,2026-08-20T09:20:08Z,1787217608,server,bench-minio,150.67,1065140224,2147483648,10117450614,8292181,0,13451550720
33,2026-08-20T09:20:09Z,1787217609,client,bench-warp,74.45,95293440,1073741824,8706838,10638304847,561152,0
33,2026-08-20T09:20:09Z,1787217609,server,bench-minio,271.51,1099804672,2147483648,10643452551,8710985,0,14120919040
34,2026-08-20T09:20:10Z,1787217610,client,bench-warp,77.55,72450048,1073741824,9163178,11207859901,561152,0
34,2026-08-20T09:20:10Z,1787217610,server,bench-minio,283.67,1096253440,2147483648,11207861799,9163539,0,14929465344
