cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
26,2026-08-20T10:06:47Z,1787220407,client,bench-warp,161.04,191574016,1073741824,341915982,287639817,917504,0
26,2026-08-20T10:06:47Z,1787220407,server,bench-seaweedfs,461.83,384704512,2147483648,287724989,342102517,46641152,148123648
27,2026-08-20T10:06:48Z,1787220408,client,bench-warp,170.95,190611456,1073741824,354183470,294453680,917504,0
27,2026-08-20T10:06:48Z,1787220408,server,bench-seaweedfs,511.78,384430080,2147483648,294694834,354676826,46641152,148123648
28,2026-08-20T10:06:49Z,1787220409,client,bench-warp,168.45,213757952,1073741824,365277497,300584115,917504,0
28,2026-08-20T10:06:49Z,1787220409,server,bench-seaweedfs,477.96,382631936,2147483648,300751001,365555056,46641152,148123648
29,2026-08-20T10:06:50Z,1787220410,client,bench-warp,158.73,224083968,1073741824,373047887,304873295,917504,0
29,2026-08-20T10:06:50Z,1787220410,server,bench-seaweedfs,518.73,378114048,2147483648,305211198,373573080,46641152,148123648
30,2026-08-20T10:06:51Z,1787220411,client,bench-warp,167.33,226017280,1073741824,379146674,308291549,917504,0
30,2026-08-20T10:06:51Z,1787220411,server,bench-seaweedfs,486.39,375463936,2147483648,308513165,379670704,46641152,148123648
31,2026-08-20T10:06:52Z,1787220412,client,bench-warp,178.24,217112576,1073741824,388551417,313467563,917504,0
31,2026-08-20T10:06:52Z,1787220412,server,bench-seaweedfs,457.17,375316480,2147483648,313667322,388940842,46641152,148123648
32,2026-08-20T10:06:53Z,1787220413,client,bench-warp,166.94,216600576,1073741824,399323915,319399772,917504,0
32,2026-08-20T10:06:53Z,1787220413,server,bench-seaweedfs,448.66,375705600,2147483648,319502194,399393010,46641152,148123648
33,2026-08-20T10:06:54Z,1787220414,client,bench-warp,166.11,218849280,1073741824,401365278,320530533,917504,0
33,2026-08-20T10:06:54Z,1787220414,server,bench-seaweedfs,497.25,375123968,2147483648,320783843,401714399,46641152,161312768
34,2026-08-20T10:06:55Z,1787220415,client,bench-warp,140.44,218746880,1073741824,404066342,322095507,917504,0
34,2026-08-20T10:06:55Z,1787220415,server,bench-seaweedfs,503.62,369061888,2147483648,322195803,404268058,46641152,161312768
35,2026-08-20T10:06:56Z,1787220416,client,bench-warp,165.26,221065216,1073741824,405850421,323036261,917504,0
35,2026-08-20T10:06:56Z,1787220416,server,bench-seaweedfs,411.77,370315264,2147483648,323171233,406090007,46641152,161312768
36,2026-08-20T10:06:57Z,1787220417,client,bench-warp,162.89,224653312,1073741824,412760009,326822921,917504,0
36,2026-08-20T10:06:57Z,1787220417,server,bench-seaweedfs,496.14,369410048,2147483648,326917346,412857345,46641152,161312768
37,2026-08-20T10:06:58Z,1787220418,client,bench-warp,156.71,229863424,1073741824,429734238,336302533,917504,0
37,2026-08-20T10:06:58Z,1787220418,server,bench-seaweedfs,540.42,369737728,2147483648,336385088,429911234,46641152,161312768
38,2026-08-20T10:06:59Z,1787220419,client,bench-warp,168.82,230637568,1073741824,442202816,343220627,917504,0
38,2026-08-20T10:06:59Z,1787220419,server,bench-seaweedfs,494.43,369926144,2147483648,343347889,442376110,46641152,161312768
39,2026-08-20T10:07:00Z,1787220420,client,bench-warp,170.23,258994176,1073741824,452491367,348890329,917504,0
39,2026-08-20T10:07:00Z,1787220420,server,bench-seaweedfs,466.35,368234496,2147483648,348893653,452492227,46641152,161312768
40,2026-08-20T10:07:01Z,1787220421,client,bench-warp,166.54,272953344,1073741824,459797946,352973213,917504,0
40,2026-08-20T10:07:01Z,1787220421,server,bench-seaweedfs,412.27,369197056,2147483648,353127506,460028354,46641152,161312768
41,2026-08-20T10:07:02Z,1787220422,client,bench-warp,171.59,277524480,1073741824,469349536,358279784,917504,0
41,2026-08-20T10:07:02Z,1787220422,server,bench-seaweedfs,541.64,370208768,2147483648,358425274,469676086,46641152,161312768
42,2026-08-20T10:07:03Z,1787220423,client,bench-warp,161.22,267980800,1073741824,480722103,364584679,917504,0
42,2026-08-20T10:07:03Z,1787220423,server,bench-seaweedfs,510.38,369807360,2147483648,364735184,480992843,46641152,161312768
43,2026-08-20T10:07:04Z,1787220424,client,bench-warp,163.58,262144000,1073741824,497222817,373802936,917504,0
43,2026-08-20T10:07:04Z,1787220424,server,bench-seaweedfs,526.99,369975296,2147483648,373953175,497508857,46641152,161312768
