cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
26,2026-08-20T07:48:40Z,1787212120,client,bench-warp,60.84,66072576,1073741824,2676245,1644474695,4096,0
26,2026-08-20T07:48:40Z,1787212120,server,bench-minio,479.41,891977728,2147483648,1649216893,2689144,81592320,2223984640
27,2026-08-20T07:48:41Z,1787212121,client,bench-warp,140.96,70844416,1073741824,2744957,1677027159,4096,0
27,2026-08-20T07:48:41Z,1787212121,server,bench-minio,342.37,897777664,2147483648,1682099699,2751997,81592320,2252500992
28,2026-08-20T07:48:42Z,1787212122,client,bench-warp,57.50,66015232,1073741824,2790365,1702554551,4096,0
28,2026-08-20T07:48:42Z,1787212122,server,bench-minio,513.89,897220608,2147483648,1705322595,2797450,81596416,2302353408
29,2026-08-20T07:48:43Z,1787212123,client,bench-warp,69.19,66838528,1073741824,2831080,1723107707,4096,0
29,2026-08-20T07:48:43Z,1787212123,server,bench-minio,513.35,898785280,2147483648,1733696313,2850026,81596416,2330030080
30,2026-08-20T07:48:44Z,1787212124,client,bench-warp,61.92,65601536,1073741824,2914469,1770184723,4096,0
30,2026-08-20T07:48:44Z,1787212124,server,bench-minio,492.34,897531904,2147483648,1771827375,2916967,81600512,2387849216
31,2026-08-20T07:48:45Z,1787212125,client,bench-warp,62.05,65540096,1073741824,2974932,1802102229,4096,0
31,2026-08-20T07:48:45Z,1787212125,server,bench-minio,455.74,899031040,2147483648,1803849815,2977705,81600512,2434113536
32,2026-08-20T07:48:46Z,1787212126,client,bench-warp,99.99,70201344,1073741824,3113348,1882293271,4096,0
32,2026-08-20T07:48:46Z,1787212126,server,bench-minio,434.02,905297920,2147483648,1893189283,3129235,81604608,2544357376
33,2026-08-20T07:48:47Z,1787212127,client,bench-warp,68.38,67600384,1073741824,3222128,1949392693,4096,0
33,2026-08-20T07:48:47Z,1787212127,server,bench-minio,523.86,903049216,2147483648,1954217079,3230426,81608704,2633670656
34,2026-08-20T07:48:48Z,1787212128,client,bench-warp,75.02,62377984,1073741824,3414553,2072980995,4096,0
34,2026-08-20T07:48:48Z,1787212128,server,bench-minio,511.49,905396224,2147483648,2077594971,3429553,81711104,2809503744
35,2026-08-20T07:48:49Z,1787212129,client,bench-warp,71.45,58265600,1073741824,3508420,2123490115,4096,0
35,2026-08-20T07:48:49Z,1787212129,server,bench-minio,197.68,904581120,2147483648,2123492013,3508781,81715200,2873737216
36,2026-08-20T07:48:50Z,1787212130,client,bench-warp,0.00,58265600,1073741824,3508420,2123490115,4096,0
36,2026-08-20T07:48:50Z,1787212130,server,bench-minio,17.45,904601600,2147483648,2123492013,3508781,81715200,2873737216
37,2026-08-20T07:48:51Z,1787212131,client,bench-warp,0.00,58265600,1073741824,3508420,2123490115,4096,0
37,2026-08-20T07:48:51Z,1787212131,server,bench-minio,0.00,904593408,2147483648,2123492013,3508781,81715200,2873737216
38,2026-08-20T07:48:52Z,1787212132,client,bench-warp,14.45,58761216,1073741824,21406827,2136766303,4096,0
38,2026-08-20T07:48:52Z,1787212132,server,bench-minio,254.83,915525632,2147483648,2136770928,22906563,109584384,2889330688
39,2026-08-20T07:48:53Z,1787212133,client,bench-warp,30.05,59596800,1073741824,40639876,2142312311,4096,0
39,2026-08-20T07:48:53Z,1787212133,server,bench-minio,612.12,940859392,2147483648,2143373839,43775332,134508544,2897539072
40,2026-08-20T07:48:54Z,1787212134,client,bench-warp,18.62,59293696,1073741824,51107240,2144734632,4096,0
40,2026-08-20T07:48:54Z,1787212134,server,bench-minio,492.68,948981760,2147483648,2146615811,57751513,139972608,2900402176
41,2026-08-20T07:48:55Z,1787212135,client,bench-warp,16.18,61214720,1073741824,60823568,2148707140,4096,0
41,2026-08-20T07:48:55Z,1787212135,server,bench-minio,278.74,957812736,2147483648,2148717790,64241244,146087936,2902208512
42,2026-08-20T07:48:56Z,1787212136,client,bench-warp,30.98,59928576,1073741824,101365615,2157089462,4096,0
42,2026-08-20T07:48:56Z,1787212136,server,bench-minio,596.37,997875712,2147483648,2157752456,104490993,186449920,2912903168
43,2026-08-20T07:48:57Z,1787212137,client,bench-warp,38.01,58302464,1073741824,140980404,2169116870,4096,0
43,2026-08-20T07:48:57Z,1787212137,server,bench-minio,600.01,1033613312,2147483648,2169518814,144193670,217300992,2930991104
44,2026-08-20T07:48:58Z,1787212138,client,bench-warp,33.05,59506688,1073741824,182372713,2174326978,4096,0
44,2026-08-20T07:48:58Z,1787212138,server,bench-minio,583.65,1078317056,2147483648,2175959925,182385590,256163840,2940694528
45,2026-08-20T07:48:59Z,1787212139,client,bench-warp,47.61,60870656,1073741824,218062639,2194528637,4096,0
45,2026-08-20T07:48:59Z,1787212139,server,bench-minio,607.95,1113010176,2147483648,2195876726,219112094,282615808,2961334272
46,2026-08-20T07:49:00Z,1787212140,client,bench-warp,14.17,61186048,1073741824,232897955,2200535932,4096,0
46,2026-08-20T07:49:00Z,1787212140,server,bench-minio,546.91,1125715968,2147483648,2200537830,232898316,290414592,2991427584
47,2026-08-20T07:49:01Z,1787212141,client,bench-warp,8.50,60289024,1073741824,240270388,2207622938,4096,0
47,2026-08-20T07:49:01Z,1787212141,server,bench-minio,447.98,1132068864,2147483648,2207624836,240270749,299634688,3046785024
48,2026-08-20T07:49:02Z,1787212142,client,bench-warp,18.84,59637760,1073741824,251843597,2211449909,4096,0
48,2026-08-20T07:49:02Z,1787212142,server,bench-minio,343.97,1140363264,2147483648,2211455941,255439072,313151488,3055992832
49,2026-08-20T07:49:03Z,1787212143,client,bench-warp,93.58,67563520,1073741824,315889251,2231859835,4096,0
49,2026-08-20T07:49:03Z,1787212143,server,bench-minio,531.89,1141985280,2147483648,2233947510,323643030,363450368,3078004736
50,2026-08-20T07:49:05Z,1787212145,client,bench-warp,22.05,67350528,1073741824,329108404,2235980120,4096,0
50,2026-08-20T07:49:05Z,1787212145,server,bench-minio,512.30,1141596160,2147483648,2236277179,330379867,373141504,3082928128
51,2026-08-20T07:49:06Z,1787212146,client,bench-warp,19.99,67084288,1073741824,354962584,2243011567,4096,0
51,2026-08-20T07:49:06Z,1787212146,server,bench-minio,563.63,1141473280,2147483648,2243288735,355098746,394850304,3095855104
52,2026-08-20T07:49:07Z,1787212147,client,bench-warp,33.58,65847296,1073741824,380136626,2252747091,4096,0
52,2026-08-20T07:49:07Z,1787212147,server,bench-minio,581.38,1141456896,2147483648,2253028727,381187681,425431040,3105390592
53,2026-08-20T07:49:08Z,1787212148,client,bench-warp,92.33,66064384,1073741824,419148375,2265895005,4096,0
53,2026-08-20T07:49:08Z,1787212148,server,bench-minio,560.55,1142394880,2147483648,2266921287,420202952,446922752,3125403648
54,2026-08-20T07:49:09Z,1787212149,client,bench-warp,20.08,67096576,1073741824,443636171,2270489240,4096,0
54,2026-08-20T07:49:09Z,1787212149,server,bench-minio,474.20,1142710272,2147483648,2271345278,444801032,463966208,3131858944
55,2026-08-20T07:49:10Z,1787212150,client,bench-warp,66.32,67416064,1073741824,461848701,2280006765,4096,0
55,2026-08-20T07:49:10Z,1787212150,server,bench-minio,593.02,1145774080,2147483648,2280712419,466182763,479670272,3141066752
56,2026-08-20T07:49:11Z,1787212151,client,bench-warp,70.61,66658304,1073741824,479142828,2291593524,4096,0
56,2026-08-20T07:49:11Z,1787212151,server,bench-minio,581.30,1143656448,2147483648,2292089475,480570056,489816064,3154952192
57,2026-08-20T07:49:12Z,1787212152,client,bench-warp,48.72,65216512,1073741824,513663864,2299769908,4096,0
