cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2,2026-08-20T09:57:11Z,1787219831,server,bench-rustfs,285.56,228376576,2147483648,1278749,117179,1269760,413696
3,2026-08-20T09:57:12Z,1787219832,client,bench-warp,25.69,52330496,1073741824,325103,3861472,4096,0
3,2026-08-20T09:57:12Z,1787219832,server,bench-rustfs,583.31,281640960,2147483648,3889024,328421,1269760,413696
4,2026-08-20T09:57:13Z,1787219833,client,bench-warp,27.21,53932032,1073741824,457818,5375494,4096,0
4,2026-08-20T09:57:13Z,1787219833,server,bench-rustfs,562.96,287608832,2147483648,5448494,464918,1269760,413696
5,2026-08-20T09:57:14Z,1787219834,client,bench-warp,36.10,56086528,1073741824,617439,7155866,4096,0
5,2026-08-20T09:57:14Z,1787219834,server,bench-rustfs,566.01,295292928,2147483648,7183428,620297,1269760,413696
6,2026-08-20T09:57:15Z,1787219835,client,bench-warp,33.21,56393728,1073741824,777309,8991365,4096,0
6,2026-08-20T09:57:15Z,1787219835,server,bench-rustfs,592.72,303136768,2147483648,9033422,780920,1269760,413696
7,2026-08-20T09:57:16Z,1787219836,client,bench-warp,26.02,56946688,1073741824,974109,11299104,4096,0
7,2026-08-20T09:57:16Z,1787219836,server,bench-rustfs,565.62,311332864,2147483648,11306462,975143,1269760,413696
8,2026-08-20T09:57:17Z,1787219837,client,bench-warp,27.54,56193024,1073741824,1162056,13454956,4096,0
8,2026-08-20T09:57:17Z,1787219837,server,bench-rustfs,572.77,322179072,2147483648,13492616,1165826,1269760,413696
9,2026-08-20T09:57:18Z,1787219838,client,bench-warp,34.72,56262656,1073741824,1375629,15958752,4096,0
9,2026-08-20T09:57:18Z,1787219838,server,bench-rustfs,556.03,328097792,2147483648,16026862,1381883,1269760,413696
10,2026-08-20T09:57:19Z,1787219839,client,bench-warp,28.26,56270848,1073741824,1581945,18283166,4096,0
10,2026-08-20T09:57:19Z,1787219839,server,bench-rustfs,587.69,338788352,2147483648,18346086,1588055,1269760,413696
11,2026-08-20T09:57:20Z,1787219840,client,bench-warp,32.47,56303616,1073741824,1856580,21525031,4096,0
11,2026-08-20T09:57:20Z,1787219840,server,bench-rustfs,581.55,347963392,2147483648,21587599,1862117,1269760,413696
12,2026-08-20T09:57:21Z,1787219841,client,bench-warp,27.17,56311808,1073741824,2049900,23786451,4096,0
12,2026-08-20T09:57:21Z,1787219841,server,bench-rustfs,486.97,357556224,2147483648,23849513,2055401,1269760,413696
13,2026-08-20T09:57:22Z,1787219842,client,bench-warp,34.39,56479744,1073741824,2220555,25749562,4096,0
13,2026-08-20T09:57:22Z,1787219842,server,bench-rustfs,551.03,364019712,2147483648,25797625,2225195,1269760,413696
14,2026-08-20T09:57:23Z,1787219843,client,bench-warp,31.23,56483840,1073741824,2415243,27971262,4096,0
14,2026-08-20T09:57:23Z,1787219843,server,bench-rustfs,559.69,371806208,2147483648,27993774,2417903,1269760,413696
15,2026-08-20T09:57:24Z,1787219844,client,bench-warp,31.67,56528896,1073741824,2628183,30415728,4096,0
15,2026-08-20T09:57:24Z,1787219844,server,bench-rustfs,572.46,378839040,2147483648,30478794,2634212,1269760,413696
