cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2,2026-08-20T08:05:30Z,1787213130,server,bench-silo,225.41,440958976,2147483648,186079519,256161,0,244047872
3,2026-08-20T08:05:31Z,1787213131,client,bench-warp,58.51,54378496,1073741824,582617,435422119,98304,0
3,2026-08-20T08:05:31Z,1787213131,server,bench-silo,296.79,527429632,2147483648,435424507,583827,0,574337024
4,2026-08-20T08:05:32Z,1787213132,client,bench-warp,58.16,64610304,1073741824,916437,668852081,98304,0
4,2026-08-20T08:05:32Z,1787213132,server,bench-silo,294.95,581779456,2147483648,671007787,919461,0,896909312
5,2026-08-20T08:05:33Z,1787213133,client,bench-warp,56.44,56537088,1073741824,1283253,925457247,98304,0
5,2026-08-20T08:05:33Z,1787213133,server,bench-silo,305.22,607301632,2147483648,926067913,1284777,0,1247805440
6,2026-08-20T08:05:34Z,1787213134,client,bench-warp,58.32,64122880,1073741824,1637955,1172341664,98304,0
6,2026-08-20T08:05:34Z,1787213134,server,bench-silo,304.96,636788736,2147483648,1174602535,1642011,0,1578246144
7,2026-08-20T08:05:35Z,1787213135,client,bench-warp,60.38,64417792,1073741824,1987509,1417251487,98304,0
7,2026-08-20T08:05:35Z,1787213135,server,bench-silo,312.92,703909888,2147483648,1418255500,1989747,0,1912512512
8,2026-08-20T08:05:36Z,1787213136,client,bench-warp,60.55,63582208,1073741824,2312685,1644183540,98304,0
8,2026-08-20T08:05:36Z,1787213136,server,bench-silo,315.97,769830912,2147483648,1647570281,2317401,0,2214027264
9,2026-08-20T08:05:37Z,1787213137,client,bench-warp,56.84,58576896,1073741824,2640987,1872858624,98304,0
9,2026-08-20T08:05:37Z,1787213137,server,bench-silo,309.01,832319488,2147483648,1872860363,2641317,0,2528272384
10,2026-08-20T08:05:38Z,1787213138,client,bench-warp,49.83,56557568,1073741824,2939163,2075238564,98304,0
10,2026-08-20T08:05:38Z,1787213138,server,bench-silo,312.30,874876928,2147483648,2077309154,2943891,0,2807746560
11,2026-08-20T08:05:39Z,1787213139,client,bench-warp,19.93,53153792,1073741824,3014253,2123250049,98304,0
11,2026-08-20T08:05:39Z,1787213139,server,bench-silo,132.29,874901504,2147483648,2123251788,3014517,0,2873737216
12,2026-08-20T08:05:40Z,1787213140,client,bench-warp,0.06,53153792,1073741824,3014253,2123250049,98304,0
12,2026-08-20T08:05:40Z,1787213140,server,bench-silo,3.75,874704896,2147483648,2123251788,3014517,0,2873737216
13,2026-08-20T08:05:41Z,1787213141,client,bench-warp,0.00,53153792,1073741824,3014253,2123250049,98304,0
13,2026-08-20T08:05:41Z,1787213141,server,bench-silo,0.12,874700800,2147483648,2123251788,3014517,0,2873737216
14,2026-08-20T08:05:42Z,1787213142,client,bench-warp,43.05,53284864,1073741824,153442632,2186805489,98304,0
14,2026-08-20T08:05:42Z,1787213142,server,bench-silo,216.67,878686208,2147483648,2188166364,155809982,150806528,2958745600
15,2026-08-20T08:05:43Z,1787213143,client,bench-warp,51.77,55328768,1073741824,388437835,2265474729,98304,0
15,2026-08-20T08:05:43Z,1787213143,server,bench-silo,237.78,882450432,2147483648,2265747337,392116917,343949312,3064262656
16,2026-08-20T08:05:44Z,1787213144,client,bench-warp,54.00,57806848,1073741824,554389303,2319023516,98304,0
16,2026-08-20T08:05:44Z,1787213144,server,bench-silo,240.28,887652352,2147483648,2319430827,556200367,459153408,3135877120
17,2026-08-20T08:05:45Z,1787213145,client,bench-warp,59.12,60129280,1073741824,791347278,2393625176,98304,0
17,2026-08-20T08:05:45Z,1787213145,server,bench-silo,387.16,890302464,2147483648,2396472464,795450868,596463616,3237171200
18,2026-08-20T08:05:46Z,1787213146,client,bench-warp,62.72,55681024,1073741824,992494109,2460748048,98304,0
18,2026-08-20T08:05:46Z,1787213146,server,bench-silo,422.28,891994112,2147483648,2460765742,1001460281,699080704,3328024576
19,2026-08-20T08:05:47Z,1787213147,client,bench-warp,42.63,56324096,1073741824,1143327847,2510473540,98304,0
19,2026-08-20T08:05:47Z,1787213147,server,bench-silo,394.73,894636032,2147483648,2510553671,1148906819,784039936,3395416064
20,2026-08-20T08:05:48Z,1787213148,client,bench-warp,49.15,58720256,1073741824,1213980793,2531881484,98304,0
20,2026-08-20T08:05:48Z,1787213148,server,bench-silo,377.72,916451328,2147483648,2533850574,1215036011,808427520,3422498816
21,2026-08-20T08:05:49Z,1787213149,client,bench-warp,50.64,58302464,1073741824,1396228047,2598592609,98304,0
21,2026-08-20T08:05:49Z,1787213149,server,bench-silo,460.00,961740800,2147483648,2598684485,1401168047,896311296,3510837248
22,2026-08-20T08:05:50Z,1787213150,client,bench-warp,69.70,58277888,1073741824,1570051675,2662755375,98304,0
22,2026-08-20T08:05:50Z,1787213150,server,bench-silo,474.00,962359296,2147483648,2663289116,1577669930,960999424,3596267520
23,2026-08-20T08:05:51Z,1787213151,client,bench-warp,46.38,57819136,1073741824,1697517772,2693052645,98304,0
23,2026-08-20T08:05:51Z,1787213151,server,bench-silo,487.29,963026944,2147483648,2694522552,1699183264,1001816064,3640938496
24,2026-08-20T08:05:52Z,1787213152,client,bench-warp,37.04,58785792,1073741824,1781168168,2728763543,98304,0
24,2026-08-20T08:05:52Z,1787213152,server,bench-silo,404.95,963620864,2147483648,2729408513,1786730791,1037541376,3688189952
25,2026-08-20T08:05:53Z,1787213153,client,bench-warp,38.88,57618432,1073741824,1918779681,2764929917,98304,0
25,2026-08-20T08:05:53Z,1787213153,server,bench-silo,479.74,964976640,2147483648,2766875714,1923119301,1097543680,3739856896
26,2026-08-20T08:05:54Z,1787213154,client,bench-warp,60.02,57454592,1073741824,2058780540,2824010108,98304,0
26,2026-08-20T08:05:54Z,1787213154,server,bench-silo,388.61,965963776,2147483648,2824788672,2064538324,1149530112,3821694976
27,2026-08-20T08:05:55Z,1787213155,client,bench-warp,61.15,60710912,1073741824,2274598583,2895648590,98304,0
27,2026-08-20T08:05:55Z,1787213155,server,bench-silo,428.88,969580544,2147483648,2899099119,2277515946,1233973248,3915108352
28,2026-08-20T08:05:56Z,1787213156,client,bench-warp,58.94,58097664,1073741824,2459887104,2955994652,98304,0
28,2026-08-20T08:05:56Z,1787213156,server,bench-silo,399.52,969408512,2147483648,2956937675,2463873584,1307353088,3999023104
29,2026-08-20T08:05:57Z,1787213157,client,bench-warp,60.49,61845504,1073741824,2638495222,3008903361,98304,0
29,2026-08-20T08:05:57Z,1787213157,server,bench-silo,365.81,971145216,2147483648,3011827250,2640082862,1379364864,4072611840
30,2026-08-20T08:05:58Z,1787213158,client,bench-warp,64.73,62619648,1073741824,2801811635,3067332954,98304,0
30,2026-08-20T08:05:58Z,1787213158,server,bench-silo,398.59,972505088,2147483648,3068335711,2805361190,1434251264,4155678720
31,2026-08-20T08:05:59Z,1787213159,client,bench-warp,43.02,58667008,1073741824,2898789791,3095746791,98304,0
31,2026-08-20T08:05:59Z,1787213159,server,bench-silo,454.69,996892672,2147483648,3096866498,2904110585,1478184960,4195565568
32,2026-08-20T08:06:00Z,1787213160,client,bench-warp,38.25,58445824,1073741824,2991733558,3133446340,98304,0
32,2026-08-20T08:06:00Z,1787213160,server,bench-silo,347.57,998580224,2147483648,3133751886,2992545604,1523556352,4248080384
33,2026-08-20T08:06:01Z,1787213161,client,bench-warp,52.90,66048000,1073741824,3071687373,3152795870,98304,0
33,2026-08-20T08:06:01Z,1787213161,server,bench-silo,370.90,1000730624,2147483648,3155724229,3076601454,1564983296,4270882816
34,2026-08-20T08:06:02Z,1787213162,client,bench-warp,52.98,58859520,1073741824,3224481823,3217195454,98304,0
34,2026-08-20T08:06:02Z,1787213162,server,bench-silo,475.79,1012662272,2147483648,3217629162,3227421905,1636782080,4352135168
35,2026-08-20T08:06:03Z,1787213163,client,bench-warp,67.80,58908672,1073741824,3400765690,3271091372,98304,0
35,2026-08-20T08:06:03Z,1787213163,server,bench-silo,453.90,1025847296,2147483648,3272666081,3403484840,1707782144,4433035264
36,2026-08-20T08:06:04Z,1787213164,client,bench-warp,62.82,63012864,1073741824,3582954353,3325941865,98304,0
36,2026-08-20T08:06:04Z,1787213164,server,bench-silo,423.11,1032912896,2147483648,3329783258,3586709029,1799553024,4507521024
37,2026-08-20T08:06:05Z,1787213165,client,bench-warp,67.79,60915712,1073741824,3777570045,3392623404,98304,0
37,2026-08-20T08:06:05Z,1787213165,server,bench-silo,454.42,1049247744,2147483648,3392904179,3788958354,1892589568,4597358592
38,2026-08-20T08:06:06Z,1787213166,client,bench-warp,69.48,62173184,1073741824,3879507580,3434338460,98304,0
38,2026-08-20T08:06:06Z,1787213166,server,bench-silo,490.64,1055076352,2147483648,3436368120,3882981408,1928634368,4650430464
39,2026-08-20T08:06:07Z,1787213167,client,bench-warp,72.55,64933888,1073741824,4066830868,3490101559,98304,0
39,2026-08-20T08:06:07Z,1787213167,server,bench-silo,450.77,1081421824,2147483648,3492565894,4068303662,2012549120,4724580352
40,2026-08-20T08:06:08Z,1787213168,client,bench-warp,65.38,59162624,1073741824,4259256404,3551613984,98304,0
40,2026-08-20T08:06:08Z,1787213168,server,bench-silo,447.66,1097859072,2147483648,3552182084,4264422167,2100658176,4811186176
41,2026-08-20T08:06:09Z,1787213169,client,bench-warp,61.56,58949632,1073741824,4356164050,3594700930,98304,0
41,2026-08-20T08:06:09Z,1787213169,server,bench-silo,455.76,1102352384,2147483648,3598111078,4362732941,2151587840,4869570560
42,2026-08-20T08:06:10Z,1787213170,client,bench-warp,73.59,58691584,1073741824,4549738906,3653622562,98304,0
42,2026-08-20T08:06:10Z,1787213170,server,bench-silo,430.16,1107386368,2147483648,3655619228,4552436130,2237317120,4943654912
43,2026-08-20T08:06:11Z,1787213171,client,bench-warp,39.25,59035648,1073741824,4622615536,3681780123,98304,0
43,2026-08-20T08:06:11Z,1787213171,server,bench-silo,488.86,1109487616,2147483648,3682842061,4625708173,2276511744,4986458112
44,2026-08-20T08:06:12Z,1787213172,client,bench-warp,70.18,61087744,1073741824,4831908134,3754703626,98304,0
