cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2,2026-08-20T08:12:45Z,1787213565,server,bench-rustfs,416.55,291835904,2147483648,339691196,291968,1044480,75874304
3,2026-08-20T08:12:46Z,1787213566,client,bench-warp,88.39,118235136,1073741824,425970,561048422,90112,0
3,2026-08-20T08:12:46Z,1787213566,server,bench-rustfs,603.40,344006656,2147483648,573883864,436571,1044480,423669760
4,2026-08-20T08:12:47Z,1787213567,client,bench-warp,27.81,83472384,1073741824,487462,665635054,90112,0
4,2026-08-20T08:12:47Z,1787213567,server,bench-rustfs,578.56,350203904,2147483648,669431502,492761,1044480,423702528
5,2026-08-20T08:12:48Z,1787213568,client,bench-warp,50.92,101281792,1073741824,599500,757975221,90112,0
5,2026-08-20T08:12:48Z,1787213568,server,bench-rustfs,508.68,316231680,2147483648,770122646,612167,1044480,672116736
6,2026-08-20T08:12:49Z,1787213569,client,bench-warp,113.14,139100160,1073741824,795523,1038615947,90112,0
6,2026-08-20T08:12:49Z,1787213569,server,bench-rustfs,577.85,372752384,2147483648,1050783640,806014,1044480,718348288
7,2026-08-20T08:12:50Z,1787213570,client,bench-warp,47.97,107048960,1073741824,887400,1190933226,90112,0
7,2026-08-20T08:12:50Z,1787213570,server,bench-rustfs,581.10,395849728,2147483648,1270245656,934573,1044480,1221660672
8,2026-08-20T08:12:51Z,1787213571,client,bench-warp,51.51,101654528,1073741824,1038208,1360994975,90112,0
8,2026-08-20T08:12:51Z,1787213571,server,bench-rustfs,553.31,405700608,2147483648,1375932188,1057328,1044480,1297096704
9,2026-08-20T08:12:52Z,1787213572,client,bench-warp,130.34,130469888,1073741824,1222653,1628448843,90112,0
9,2026-08-20T08:12:52Z,1787213572,server,bench-rustfs,588.51,416645120,2147483648,1638981285,1230802,1044480,1323401216
10,2026-08-20T08:12:53Z,1787213573,client,bench-warp,70.63,120078336,1073741824,1354538,1822049484,90112,0
