cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
25,2026-08-20T08:20:55Z,1787214055,server,bench-rustfs,598.99,548425728,2147483648,4091035745,3044764,3448832,5281583104
26,2026-08-20T08:20:56Z,1787214056,client,bench-warp,99.53,83943424,1073741824,3329598,4512021890,483328,0
26,2026-08-20T08:20:56Z,1787214056,server,bench-rustfs,586.06,546381824,2147483648,4517943379,3332823,3477504,5831430144
27,2026-08-20T08:20:57Z,1787214057,client,bench-warp,50.37,75612160,1073741824,3494999,4712825392,483328,0
27,2026-08-20T08:20:57Z,1787214057,server,bench-rustfs,361.15,556359680,2147483648,4712827133,3494858,3604480,6285676544
28,2026-08-20T08:20:58Z,1787214058,client,bench-warp,0.00,75612160,1073741824,3494999,4712825392,483328,0
28,2026-08-20T08:20:58Z,1787214058,server,bench-rustfs,14.04,525737984,2147483648,4712827133,3494858,3846144,6285676544
29,2026-08-20T08:20:59Z,1787214059,client,bench-warp,0.00,75612160,1073741824,3494999,4712825392,483328,0
29,2026-08-20T08:20:59Z,1787214059,server,bench-rustfs,14.96,526462976,2147483648,4712827133,3494858,4157440,6285676544
30,2026-08-20T08:21:00Z,1787214060,client,bench-warp,3.34,75612160,1073741824,3510035,4712845126,483328,0
30,2026-08-20T08:21:00Z,1787214060,server,bench-rustfs,160.44,631820288,2147483648,4712846867,3509894,103534592,6285774848
31,2026-08-20T08:21:01Z,1787214061,client,bench-warp,0.00,75612160,1073741824,3510035,4712845126,483328,0
31,2026-08-20T08:21:01Z,1787214061,server,bench-rustfs,599.84,1044353024,2147483648,4712846867,3509894,442806272,6285774848
32,2026-08-20T08:21:02Z,1787214062,client,bench-warp,6.63,75612160,1073741824,34434773,4712870272,483328,0
32,2026-08-20T08:21:02Z,1787214062,server,bench-rustfs,607.42,1236062208,2147483648,4712872013,34434632,577200128,6285774848
33,2026-08-20T08:21:03Z,1787214063,client,bench-warp,7.45,75612160,1073741824,83572329,4712907826,483328,0
33,2026-08-20T08:21:03Z,1787214063,server,bench-rustfs,585.46,1338761216,2147483648,4712912009,85671848,640507904,6285774848
34,2026-08-20T08:21:04Z,1787214064,client,bench-warp,16.72,75698176,1073741824,159208087,4712964347,483328,0
34,2026-08-20T08:21:04Z,1787214064,server,bench-rustfs,605.98,1398706176,2147483648,4712966088,159207946,672145408,6285774848
35,2026-08-20T08:21:05Z,1787214065,client,bench-warp,21.91,75698176,1073741824,317266941,4713075627,483328,0
35,2026-08-20T08:21:05Z,1787214065,server,bench-rustfs,599.93,1386926080,2147483648,4713087973,327492084,746078208,6285774848
36,2026-08-20T08:21:06Z,1787214066,client,bench-warp,31.86,76431360,1073741824,486735179,4713195276,483328,0
36,2026-08-20T08:21:06Z,1787214066,server,bench-rustfs,595.15,1193922560,2147483648,4713199459,489421534,800337920,6285774848
37,2026-08-20T08:21:07Z,1787214067,client,bench-warp,32.29,75698176,1073741824,659743797,4713317982,483328,0
37,2026-08-20T08:21:07Z,1787214067,server,bench-rustfs,614.26,1073172480,2147483648,4713322561,663154834,987435008,6285774848
38,2026-08-20T08:21:08Z,1787214068,client,bench-warp,23.31,75698176,1073741824,735153811,4713368669,483328,0
38,2026-08-20T08:21:08Z,1787214068,server,bench-rustfs,568.56,1108492288,2147483648,4713370410,735153670,1167958016,6285774848
39,2026-08-20T08:21:09Z,1787214069,client,bench-warp,23.93,75771904,1073741824,834264269,4713437348,483328,0
39,2026-08-20T08:21:09Z,1787214069,server,bench-rustfs,605.98,1105084416,2147483648,4713440805,837413222,1271119872,6285774848
40,2026-08-20T08:21:10Z,1787214070,client,bench-warp,25.66,76034048,1073741824,929023987,4713501439,483328,0
40,2026-08-20T08:21:10Z,1787214070,server,bench-rustfs,601.62,1211748352,2147483648,4713503180,929023846,1432309760,6285774848
41,2026-08-20T08:21:11Z,1787214071,client,bench-warp,32.66,75702272,1073741824,1066756327,4713596616,483328,0
41,2026-08-20T08:21:11Z,1787214071,server,bench-rustfs,571.49,1359437824,2147483648,4713601195,1071726804,1569845248,6285774848
42,2026-08-20T08:21:12Z,1787214072,client,bench-warp,23.87,75698176,1073741824,1157747801,4713657955,483328,0
42,2026-08-20T08:21:12Z,1787214072,server,bench-rustfs,612.31,1352704000,2147483648,4713662402,1162996216,1653600256,6285774848
43,2026-08-20T08:21:13Z,1787214073,client,bench-warp,56.59,75087872,1073741824,1298942963,4713758780,483328,0
