cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
26,2026-08-20T09:28:52Z,1787218132,server,bench-minio,398.02,468811776,2147483648,234219885,277129187,0,401940480
27,2026-08-20T09:28:53Z,1787218133,client,bench-warp,99.80,137596928,1073741824,292391201,241855317,745472,0
27,2026-08-20T09:28:53Z,1787218133,server,bench-minio,390.16,471535616,2147483648,241923738,292464326,0,413138944
28,2026-08-20T09:28:54Z,1787218134,client,bench-warp,106.05,138833920,1073741824,306290432,248886607,745472,0
28,2026-08-20T09:28:54Z,1787218134,server,bench-minio,393.79,473571328,2147483648,248952884,306448864,0,423727104
29,2026-08-20T09:28:55Z,1787218135,client,bench-warp,103.51,140513280,1073741824,319657863,255573270,745472,0
29,2026-08-20T09:28:55Z,1787218135,server,bench-minio,402.99,478126080,2147483648,255642383,319830168,0,433766400
30,2026-08-20T09:28:56Z,1787218136,client,bench-warp,102.69,175124480,1073741824,331795620,261721669,745472,0
30,2026-08-20T09:28:56Z,1787218136,server,bench-minio,371.31,480247808,2147483648,261779576,331948013,0,443117568
31,2026-08-20T09:28:57Z,1787218137,client,bench-warp,103.41,156635136,1073741824,349099211,270415357,745472,0
31,2026-08-20T09:28:57Z,1787218137,server,bench-minio,376.23,483835904,2147483648,270448553,349197971,0,456486912
32,2026-08-20T09:28:58Z,1787218138,client,bench-warp,76.12,156643328,1073741824,356426290,274058814,745472,0
32,2026-08-20T09:28:58Z,1787218138,server,bench-minio,273.27,488321024,2147483648,274060970,356426843,0,461987840
33,2026-08-20T09:28:59Z,1787218139,client,bench-warp,77.01,157605888,1073741824,365158939,278482713,745472,0
33,2026-08-20T09:28:59Z,1787218139,server,bench-minio,306.61,491323392,2147483648,278599480,365367195,0,466362368
34,2026-08-20T09:29:00Z,1787218140,client,bench-warp,115.11,158097408,1073741824,380274718,286083861,745472,0
34,2026-08-20T09:29:00Z,1787218140,server,bench-minio,447.31,493187072,2147483648,286159193,380437010,0,473800704
35,2026-08-20T09:29:01Z,1787218141,client,bench-warp,120.90,164130816,1073741824,395110500,293513521,745472,0
35,2026-08-20T09:29:01Z,1787218141,server,bench-minio,437.40,496832512,2147483648,293566991,395206545,0,481042432
36,2026-08-20T09:29:02Z,1787218142,client,bench-warp,121.52,177774592,1073741824,412110053,302060888,745472,0
36,2026-08-20T09:29:02Z,1787218142,server,bench-minio,399.42,499064832,2147483648,302110298,412330954,0,489398272
37,2026-08-20T09:29:03Z,1787218143,client,bench-warp,125.92,186454016,1073741824,430399452,311247630,745472,0
37,2026-08-20T09:29:03Z,1787218143,server,bench-minio,393.17,502112256,2147483648,311303062,430523512,0,498368512
38,2026-08-20T09:29:04Z,1787218144,client,bench-warp,115.50,192856064,1073741824,448659383,320361310,745472,0
38,2026-08-20T09:29:04Z,1787218144,server,bench-minio,419.92,506114048,2147483648,320463773,448784782,0,507322368
39,2026-08-20T09:29:05Z,1787218145,client,bench-warp,116.97,193871872,1073741824,465519118,328887117,745472,0
39,2026-08-20T09:29:05Z,1787218145,server,bench-minio,437.73,508669952,2147483648,328956227,465644101,0,515670016
40,2026-08-20T09:29:06Z,1787218146,client,bench-warp,118.24,195362816,1073741824,482499019,337383833,745472,0
40,2026-08-20T09:29:06Z,1787218146,server,bench-minio,426.31,511959040,2147483648,337464268,482667987,0,523960320
41,2026-08-20T09:29:07Z,1787218147,client,bench-warp,118.34,196755456,1073741824,502569165,347481478,745472,0
41,2026-08-20T09:29:07Z,1787218147,server,bench-minio,427.16,515776512,2147483648,347598393,502777198,0,533897216
42,2026-08-20T09:29:08Z,1787218148,client,bench-warp,120.90,264994816,1073741824,517233588,354849887,745472,0
42,2026-08-20T09:29:08Z,1787218148,server,bench-minio,429.48,517865472,2147483648,354910018,517432664,0,541016064
43,2026-08-20T09:29:09Z,1787218149,client,bench-warp,119.23,239869952,1073741824,534097081,363323639,745472,0
43,2026-08-20T09:29:09Z,1787218149,server,bench-minio,399.68,521113600,2147483648,363381787,534217134,0,552194048
