cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2,2026-08-20T08:18:49Z,1787213929,server,bench-rustfs,360.89,302927872,2147483648,120084104,147894,806912,138829824
3,2026-08-20T08:18:50Z,1787213930,client,bench-warp,47.00,59121664,1073741824,276059,233750902,4096,0
3,2026-08-20T08:18:50Z,1787213930,server,bench-rustfs,598.93,392503296,2147483648,233762268,279366,806912,291725312
4,2026-08-20T08:18:51Z,1787213931,client,bench-warp,39.15,62554112,1073741824,414540,349707680,4096,0
4,2026-08-20T08:18:51Z,1787213931,server,bench-rustfs,448.48,407158784,2147483648,351932568,419403,806912,432627712
5,2026-08-20T08:18:52Z,1787213932,client,bench-warp,57.95,65425408,1073741824,593505,513161722,4096,0
5,2026-08-20T08:18:52Z,1787213932,server,bench-rustfs,580.85,421060608,2147483648,517328634,601512,806912,664059904
6,2026-08-20T08:18:53Z,1787213933,client,bench-warp,29.12,61222912,1073741824,726810,620121411,4096,0
6,2026-08-20T08:18:53Z,1787213933,server,bench-rustfs,411.64,418877440,2147483648,622238579,734343,806912,819404800
7,2026-08-20T08:18:54Z,1787213934,client,bench-warp,46.77,64000000,1073741824,938232,789793429,4096,0
7,2026-08-20T08:18:54Z,1787213934,server,bench-rustfs,409.77,432881664,2147483648,790663183,942342,806912,1045905408
8,2026-08-20T08:18:55Z,1787213935,client,bench-warp,66.21,62697472,1073741824,1116462,956991568,4096,0
8,2026-08-20T08:18:55Z,1787213935,server,bench-rustfs,540.63,442253312,2147483648,963182999,1125369,823296,1267122176
9,2026-08-20T08:18:56Z,1787213936,client,bench-warp,57.92,68947968,1073741824,1298457,1105452223,4096,0
9,2026-08-20T08:18:56Z,1787213936,server,bench-rustfs,568.11,465383424,2147483648,1107821934,1304841,823296,1468612608
10,2026-08-20T08:18:57Z,1787213937,client,bench-warp,57.14,71000064,1073741824,1432590,1231915277,4096,0
10,2026-08-20T08:18:57Z,1787213937,server,bench-rustfs,507.19,466259968,2147483648,1241735925,1449048,823296,1646149632
11,2026-08-20T08:18:58Z,1787213938,client,bench-warp,67.07,63078400,1073741824,1648143,1430722917,4096,0
11,2026-08-20T08:18:58Z,1787213938,server,bench-rustfs,541.84,479649792,2147483648,1433892664,1654050,823296,1895194624
12,2026-08-20T08:18:59Z,1787213939,client,bench-warp,66.10,65273856,1073741824,1864929,1640083589,4096,0
12,2026-08-20T08:18:59Z,1787213939,server,bench-rustfs,499.35,490573824,2147483648,1642390382,1870122,839680,2177351680
13,2026-08-20T08:19:00Z,1787213940,client,bench-warp,64.86,65384448,1073741824,2036445,1801512253,4096,0
13,2026-08-20T08:19:00Z,1787213940,server,bench-rustfs,569.31,508026880,2147483648,1804422956,2043225,839680,2391523328
14,2026-08-20T08:19:01Z,1787213941,client,bench-warp,67.93,65781760,1073741824,2271465,2036803666,4096,0
14,2026-08-20T08:19:01Z,1787213941,server,bench-rustfs,543.87,519254016,2147483648,2042015178,2279781,839680,2718416896
15,2026-08-20T08:19:02Z,1787213942,client,bench-warp,33.63,62976000,1073741824,2363469,2122529247,4096,0
15,2026-08-20T08:19:02Z,1787213942,server,bench-rustfs,208.91,514318336,2147483648,2122540613,2366604,839680,2841001984
16,2026-08-20T08:19:03Z,1787213943,client,bench-warp,0.00,62976000,1073741824,2363469,2122529247,4096,0
16,2026-08-20T08:19:03Z,1787213943,server,bench-rustfs,6.04,508493824,2147483648,2122540613,2366604,839680,2841001984
