cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
26,2026-08-20T08:03:05Z,1787212985,client,bench-warp,24.65,61501440,1073741824,5296369,37082744,4096,0
26,2026-08-20T08:03:05Z,1787212985,server,bench-silo,279.60,428232704,2147483648,37165379,5306725,22851584,139886592
27,2026-08-20T08:03:06Z,1787212986,client,bench-warp,30.16,61509632,1073741824,5594479,39179207,4096,0
27,2026-08-20T08:03:06Z,1787212986,server,bench-silo,345.29,433934336,2147483648,39257123,5605297,23629824,147267584
28,2026-08-20T08:03:07Z,1787212987,client,bench-warp,37.08,61517824,1073741824,5891707,41265815,4096,0
28,2026-08-20T08:03:07Z,1787212987,server,bench-silo,366.45,438906880,2147483648,41318482,5906821,24293376,154025984
29,2026-08-20T08:03:08Z,1787212988,client,bench-warp,33.02,63520768,1073741824,6122383,42879243,4096,0
29,2026-08-20T08:03:08Z,1787212988,server,bench-silo,343.96,443539456,2147483648,42921838,6128701,24883200,162193408
30,2026-08-20T08:03:09Z,1787212989,client,bench-warp,28.95,62558208,1073741824,6396541,44798267,4096,0
30,2026-08-20T08:03:09Z,1787212989,server,bench-silo,319.83,447737856,2147483648,44820512,6398875,25571328,170717184
31,2026-08-20T08:03:10Z,1787212990,client,bench-warp,38.82,62570496,1073741824,6690907,46869319,4096,0
31,2026-08-20T08:03:10Z,1787212990,server,bench-silo,356.20,453603328,2147483648,46931950,6699949,26193920,177426432
32,2026-08-20T08:03:11Z,1787212991,client,bench-warp,10.70,62562304,1073741824,6771925,47425101,4096,0
32,2026-08-20T08:03:11Z,1787212991,server,bench-silo,235.78,453304320,2147483648,47447256,6781357,26419200,245166080
33,2026-08-20T08:03:12Z,1787212992,client,bench-warp,43.10,62861312,1073741824,6933763,48516455,4096,0
33,2026-08-20T08:03:12Z,1787212992,server,bench-silo,412.32,456507392,2147483648,48563793,6940741,26857472,248758272
34,2026-08-20T08:03:13Z,1787212993,client,bench-warp,32.61,61087744,1073741824,7109215,49709989,4096,0
34,2026-08-20T08:03:13Z,1787212993,server,bench-silo,328.24,460623872,2147483648,49727337,7112137,27205632,256229376
35,2026-08-20T08:03:14Z,1787212994,client,bench-warp,29.74,61349888,1073741824,7350949,51384139,4096,0
35,2026-08-20T08:03:14Z,1787212994,server,bench-silo,280.92,464527360,2147483648,51396134,7352809,27766784,268226560
36,2026-08-20T08:03:15Z,1787212995,client,bench-warp,29.86,61685760,1073741824,7630753,53344365,4096,0
36,2026-08-20T08:03:15Z,1787212995,server,bench-silo,320.12,469602304,2147483648,53432605,7643599,28512256,278601728
37,2026-08-20T08:03:16Z,1787212996,client,bench-warp,32.08,61808640,1073741824,7751335,54159694,4096,0
37,2026-08-20T08:03:16Z,1787212996,server,bench-silo,388.45,471724032,2147483648,54242281,7762459,28774400,282492928
38,2026-08-20T08:03:17Z,1787212997,client,bench-warp,44.83,62377984,1073741824,7876939,55018810,4096,0
38,2026-08-20T08:03:17Z,1787212997,server,bench-silo,376.92,473800704,2147483648,55056048,7883101,29081600,286445568
39,2026-08-20T08:03:18Z,1787212998,client,bench-warp,31.75,62369792,1073741824,8005015,55882437,4096,0
39,2026-08-20T08:03:18Z,1787212998,server,bench-silo,388.31,475893760,2147483648,55884334,8005375,29335552,291074048
40,2026-08-20T08:03:19Z,1787212999,client,bench-warp,29.11,63737856,1073741824,8130877,56736274,4096,0
40,2026-08-20T08:03:19Z,1787212999,server,bench-silo,374.11,478777344,2147483648,56768459,8135737,29700096,295919616
41,2026-08-20T08:03:20Z,1787213000,client,bench-warp,29.69,63275008,1073741824,8325745,58079241,4096,0
41,2026-08-20T08:03:20Z,1787213000,server,bench-silo,353.88,481488896,2147483648,58101328,8329105,30158848,305442816
42,2026-08-20T08:03:21Z,1787213001,client,bench-warp,30.95,63025152,1073741824,8437423,58854860,4096,0
42,2026-08-20T08:03:21Z,1787213001,server,bench-silo,344.33,484921344,2147483648,58866853,8439283,30949376,310890496
43,2026-08-20T08:03:22Z,1787213002,client,bench-warp,35.47,64294912,1073741824,8594809,59928034,4096,0
43,2026-08-20T08:03:22Z,1787213002,server,bench-silo,356.10,487014400,2147483648,59975374,8601367,31330304,319025152
44,2026-08-20T08:03:23Z,1787213003,client,bench-warp,30.03,64188416,1073741824,8764207,61087935,4096,0
44,2026-08-20T08:03:23Z,1787213003,server,bench-silo,352.55,489271296,2147483648,61145517,8769385,31678464,326713344
45,2026-08-20T08:03:24Z,1787213004,client,bench-warp,25.37,63668224,1073741824,8998447,62736248,4096,0
45,2026-08-20T08:03:24Z,1787213004,server,bench-silo,351.07,493592576,2147483648,62743194,8999557,32272384,334909440
46,2026-08-20T08:03:25Z,1787213005,client,bench-warp,30.65,63672320,1073741824,9166117,63887572,4096,0
46,2026-08-20T08:03:25Z,1787213005,server,bench-silo,395.31,496603136,2147483648,63899563,9167977,32698368,340299776
47,2026-08-20T08:03:26Z,1787213006,client,bench-warp,20.25,63664128,1073741824,9387835,65435273,4096,0
47,2026-08-20T08:03:26Z,1787213006,server,bench-silo,368.35,500101120,2147483648,65447268,9389563,33316864,347000832
48,2026-08-20T08:03:27Z,1787213007,client,bench-warp,30.55,63668224,1073741824,9619165,67021994,4096,0
48,2026-08-20T08:03:27Z,1787213007,server,bench-silo,373.31,504176640,2147483648,67074187,9625129,33882112,353472512
49,2026-08-20T08:03:28Z,1787213008,client,bench-warp,28.75,63672320,1073741824,9885241,68872395,4096,0
49,2026-08-20T08:03:28Z,1787213008,server,bench-silo,345.51,509321216,2147483648,68889437,9887719,34435072,360906752
50,2026-08-20T08:03:29Z,1787213009,client,bench-warp,32.61,64466944,1073741824,10050835,70003872,4096,0
50,2026-08-20T08:03:29Z,1787213009,server,bench-silo,355.93,510771200,2147483648,70060660,10058695,34754560,365514752
51,2026-08-20T08:03:30Z,1787213010,client,bench-warp,33.37,63946752,1073741824,10196305,71004742,4096,0
51,2026-08-20T08:03:30Z,1787213010,server,bench-silo,404.38,514433024,2147483648,71016735,10198165,35188736,369618944
52,2026-08-20T08:03:31Z,1787213011,client,bench-warp,23.30,63696896,1073741824,10437775,72673711,4096,0
52,2026-08-20T08:03:31Z,1787213011,server,bench-silo,320.99,518017024,2147483648,72767090,10450339,35778560,376348672
53,2026-08-20T08:03:32Z,1787213012,client,bench-warp,25.67,63946752,1073741824,10645303,74134365,4096,0
53,2026-08-20T08:03:32Z,1787213012,server,bench-silo,314.40,521981952,2147483648,74136262,10645663,36212736,387297280
54,2026-08-20T08:03:33Z,1787213013,client,bench-warp,19.50,63684608,1073741824,10818133,75335372,4096,0
54,2026-08-20T08:03:33Z,1787213013,server,bench-silo,327.54,525508608,2147483648,75352414,10821295,36671488,395931648
55,2026-08-20T08:03:34Z,1787213014,client,bench-warp,16.53,63676416,1073741824,11025337,76779159,4096,0
55,2026-08-20T08:03:34Z,1787213014,server,bench-silo,304.42,528547840,2147483648,76786105,11028103,37281792,406224896
56,2026-08-20T08:03:35Z,1787213015,client,bench-warp,22.24,63692800,1073741824,11180665,77846214,4096,0
56,2026-08-20T08:03:35Z,1787213015,server,bench-silo,365.85,531017728,2147483648,77893546,11186671,37552128,414441472
57,2026-08-20T08:03:36Z,1787213016,client,bench-warp,27.14,63692800,1073741824,11291257,78598645,4096,0
57,2026-08-20T08:03:36Z,1787213016,server,bench-silo,372.46,533626880,2147483648,78620734,11294617,37806080,420323328
58,2026-08-20T08:03:37Z,1787213017,client,bench-warp,38.44,64204800,1073741824,11381257,79205295,4096,0
58,2026-08-20T08:03:37Z,1787213017,server,bench-silo,360.69,534687744,2147483648,79242729,11386867,38014976,424980480
59,2026-08-20T08:03:38Z,1787213018,client,bench-warp,13.69,64208896,1073741824,11423125,79488335,4096,0
59,2026-08-20T08:03:38Z,1787213018,server,bench-silo,271.30,535801856,2147483648,79495281,11424235,38117376,427495424
60,2026-08-20T08:03:39Z,1787213019,client,bench-warp,17.05,64208896,1073741824,11507845,80063969,4096,0
60,2026-08-20T08:03:39Z,1787213019,server,bench-silo,363.42,537198592,2147483648,80085906,11511007,38359040,431996928
61,2026-08-20T08:03:40Z,1787213020,client,bench-warp,23.47,64294912,1073741824,11675593,81210862,4096,0
61,2026-08-20T08:03:40Z,1787213020,server,bench-silo,272.59,539082752,2147483648,81248396,11680897,38703104,440410112
62,2026-08-20T08:03:41Z,1787213021,client,bench-warp,22.60,64020480,1073741824,11828881,82295220,4096,0
62,2026-08-20T08:03:41Z,1787213021,server,bench-silo,371.06,542605312,2147483648,82302164,11829991,39092224,448057344
63,2026-08-20T08:03:42Z,1787213022,client,bench-warp,0.09,64020480,1073741824,11829631,82300267,4096,0
63,2026-08-20T08:03:42Z,1787213022,server,bench-silo,235.22,543842304,2147483648,82302164,11829991,39215104,543354880
64,2026-08-20T08:03:43Z,1787213023,client,bench-warp,23.66,64045056,1073741824,11949121,83109249,4096,0
64,2026-08-20T08:03:43Z,1787213023,server,bench-silo,313.46,546979840,2147483648,83157331,11955829,39473152,545873920
65,2026-08-20T08:03:44Z,1787213024,client,bench-warp,29.15,64561152,1073741824,12168973,84625408,4096,0
65,2026-08-20T08:03:44Z,1787213024,server,bench-silo,411.91,550526976,2147483648,84672736,12175531,39952384,550830080
66,2026-08-20T08:03:45Z,1787213025,client,bench-warp,25.68,64024576,1073741824,12483589,86862782,4096,0
66,2026-08-20T08:03:45Z,1787213025,server,bench-silo,322.42,556204032,2147483648,86910114,12490435,40624128,558215168
67,2026-08-20T08:03:46Z,1787213026,client,bench-warp,47.09,63729664,1073741824,12793243,89073927,4096,0
67,2026-08-20T08:03:46Z,1787213026,server,bench-silo,366.29,561713152,2147483648,89121257,12800353,41484288,565239808
68,2026-08-20T08:03:47Z,1787213027,client,bench-warp,36.30,63463424,1073741824,12976723,90324464,4096,0
68,2026-08-20T08:03:47Z,1787213027,server,bench-silo,380.60,565420032,2147483648,90367059,12982975,41811968,569192448
69,2026-08-20T08:03:48Z,1787213028,client,bench-warp,27.16,61988864,1073741824,13321459,92727547,4096,0
69,2026-08-20T08:03:48Z,1787213028,server,bench-silo,336.62,571576320,2147483648,92780080,13327543,42766336,576880640
70,2026-08-20T08:03:49Z,1787213029,client,bench-warp,27.48,62312448,1073741824,13659229,95131382,4096,0
70,2026-08-20T08:03:49Z,1787213029,server,bench-silo,385.52,578170880,2147483648,95209156,13671271,43601920,584826880
71,2026-08-20T08:03:50Z,1787213030,client,bench-warp,44.86,62050304,1073741824,13739755,95681831,4096,0
71,2026-08-20T08:03:50Z,1787213030,server,bench-silo,418.34,579555328,2147483648,95698869,13742365,43827200,586493952
72,2026-08-20T08:03:51Z,1787213031,client,bench-warp,32.05,63381504,1073741824,13861789,96505388,4096,0
72,2026-08-20T08:03:51Z,1787213031,server,bench-silo,464.67,582406144,2147483648,96547671,13868149,44056576,589320192
73,2026-08-20T08:03:52Z,1787213032,client,bench-warp,17.95,64221184,1073741824,13992007,97348517,4096,0
73,2026-08-20T08:03:52Z,1787213032,server,bench-silo,504.22,584155136,2147483648,97401266,13996381,44429312,591872000
74,2026-08-20T08:03:53Z,1787213033,client,bench-warp,45.87,63561728,1073741824,14136157,98354928,4096,0
74,2026-08-20T08:03:53Z,1787213033,server,bench-silo,408.10,586764288,2147483648,98402558,14142829,44806144,595165184
75,2026-08-20T08:03:54Z,1787213034,client,bench-warp,36.09,66121728,1073741824,14459149,100603316,4096,0
75,2026-08-20T08:03:54Z,1787213034,server,bench-silo,360.79,592379904,2147483648,100650952,14465887,45715456,602480640
76,2026-08-20T08:03:55Z,1787213035,client,bench-warp,20.71,66101248,1073741824,14574757,101399773,4096,0
76,2026-08-20T08:03:55Z,1787213035,server,bench-silo,228.24,594542592,2147483648,101401670,14575117,46084096,605077504
77,2026-08-20T08:03:56Z,1787213036,client,bench-warp,0.00,66101248,1073741824,14574757,101399773,4096,0
77,2026-08-20T08:03:56Z,1787213036,server,bench-silo,18.79,593883136,2147483648,101401670,14575117,46084096,605077504
