cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
2,2026-08-20T08:32:34Z,1787214754,server,bench-swfs-vol3,3.55,16142336,335544320,7156,4810,0,16384
2,2026-08-20T08:32:34Z,1787214754,server,bench-swfs-vol0,6.69,26841088,335544320,2378289,9205,0,12288
2,2026-08-20T08:32:34Z,1787214754,server,bench-swfs-vol2,9.18,33533952,335544320,4211900,12992,176128,12288
2,2026-08-20T08:32:34Z,1787214754,server,bench-swfs-vol1,5.88,16347136,335544320,7437,5277,110592,20480
2,2026-08-20T08:32:34Z,1787214754,server,bench-seaweedfs,181.29,504758272,805306368,270214007,8811858,0,114688
3,2026-08-20T08:32:35Z,1787214755,client,bench-warp,20.54,122171392,1073741824,1098876,340219437,,
3,2026-08-20T08:32:35Z,1787214755,server,bench-swfs-vol3,11.74,29446144,335544320,4250842,55968,0,16384
3,2026-08-20T08:32:35Z,1787214755,server,bench-swfs-vol0,20.76,51068928,335544320,8563427,8550793,0,12288
3,2026-08-20T08:32:35Z,1787214755,server,bench-swfs-vol2,34.18,75649024,335544320,21151593,4658248,176128,16384
3,2026-08-20T08:32:35Z,1787214755,server,bench-swfs-vol1,19.30,56033280,335544320,18953536,134639,110592,20480
3,2026-08-20T08:32:35Z,1787214755,server,bench-seaweedfs,198.88,731844608,805306368,350653310,42728297,0,114688
4,2026-08-20T08:32:36Z,1787214756,client,bench-warp,17.15,111661056,1073741824,1626308,400946921,,
4,2026-08-20T08:32:36Z,1787214756,server,bench-swfs-vol3,24.20,64053248,335544320,25275464,100365,0,16384
4,2026-08-20T08:32:36Z,1787214756,server,bench-swfs-vol0,14.49,62316544,335544320,21178113,8575533,0,12288
4,2026-08-20T08:32:36Z,1787214756,server,bench-swfs-vol2,45.48,109404160,335544320,44252207,25395301,176128,16384
4,2026-08-20T08:32:36Z,1787214756,server,bench-swfs-vol1,38.23,100696064,335544320,29561652,16976459,110592,20480
4,2026-08-20T08:32:36Z,1787214756,server,bench-seaweedfs,196.23,790917120,805306368,401242297,71079752,2994176,55930880
5,2026-08-20T08:32:37Z,1787214757,client,bench-warp,7.74,112586752,1073741824,1781018,416832717,,
5,2026-08-20T08:32:37Z,1787214757,server,bench-swfs-vol3,14.10,64557056,335544320,42091446,131328,0,16384
5,2026-08-20T08:32:37Z,1787214757,server,bench-swfs-vol0,3.38,62443520,335544320,25382035,8583729,0,12288
5,2026-08-20T08:32:37Z,1787214757,server,bench-swfs-vol2,22.83,114540544,335544320,54855031,42232590,176128,46575616
5,2026-08-20T08:32:37Z,1787214757,server,bench-swfs-vol1,82.12,159723520,335544320,57470775,29644769,110592,37810176
5,2026-08-20T08:32:37Z,1787214757,server,bench-seaweedfs,199.76,796430336,805306368,417227097,101284442,14147584,144973824
6,2026-08-20T08:32:38Z,1787214758,client,bench-warp,14.41,110972928,1073741824,2298954,461218037,,
6,2026-08-20T08:32:38Z,1787214758,server,bench-swfs-vol3,23.78,65105920,335544320,54702264,154225,0,49213440
6,2026-08-20T08:32:38Z,1787214758,server,bench-swfs-vol0,25.62,111595520,335544320,33792382,8597191,0,12288
6,2026-08-20T08:32:38Z,1787214758,server,bench-swfs-vol2,14.76,114536448,335544320,63267765,46453641,176128,46575616
6,2026-08-20T08:32:38Z,1787214758,server,bench-swfs-vol1,92.60,209981440,335544320,71688893,42285216,110592,37810176
6,2026-08-20T08:32:38Z,1787214758,server,bench-seaweedfs,187.35,796360704,805306368,471147128,128724430,37203968,182980608
7,2026-08-20T08:32:39Z,1787214759,client,bench-warp,11.87,99258368,1073741824,2916020,513012475,,
7,2026-08-20T08:32:39Z,1787214759,server,bench-swfs-vol3,37.43,73191424,335544320,67435728,178740,4096,49213440
7,2026-08-20T08:32:39Z,1787214759,server,bench-swfs-vol0,22.22,124592128,335544320,38009569,12812192,0,12288
7,2026-08-20T08:32:39Z,1787214759,server,bench-swfs-vol2,23.80,119058432,335544320,75497154,50678084,180224,46575616
7,2026-08-20T08:32:39Z,1787214759,server,bench-swfs-vol1,46.76,223580160,335544320,78002003,59123124,110592,70758400
7,2026-08-20T08:32:39Z,1787214759,server,bench-seaweedfs,181.20,789176320,805306368,513405629,144047737,96423936,280797184
8,2026-08-20T08:32:40Z,1787214760,client,bench-warp,8.01,94814208,1073741824,3274860,543106967,,
8,2026-08-20T08:32:40Z,1787214760,server,bench-swfs-vol3,12.37,73478144,335544320,75727044,196246,4096,49213440
8,2026-08-20T08:32:40Z,1787214760,server,bench-swfs-vol0,27.91,148455424,335544320,48141547,17037392,0,44396544
8,2026-08-20T08:32:40Z,1787214760,server,bench-swfs-vol2,19.75,119320576,335544320,80966845,59098197,180224,46575616
8,2026-08-20T08:32:40Z,1787214760,server,bench-swfs-vol1,20.12,224231424,335544320,89063372,71759096,114688,70758400
8,2026-08-20T08:32:40Z,1787214760,server,bench-seaweedfs,186.42,800239616,805306368,546784230,153718422,183947264,398311424
9,2026-08-20T08:32:41Z,1787214761,client,bench-warp,10.98,90890240,1073741824,3646474,574291513,,
9,2026-08-20T08:32:41Z,1787214761,server,bench-swfs-vol3,3.67,73580544,335544320,79930738,203775,4096,49213440
9,2026-08-20T08:32:41Z,1787214761,server,bench-swfs-vol0,30.36,165916672,335544320,57948858,25467526,0,44396544
9,2026-08-20T08:32:41Z,1787214761,server,bench-swfs-vol2,32.52,141107200,335544320,99592954,59131128,180224,46575616
